game_id,date,player_name,player_id,headline,blurb,description,mp4_url,duration,inserted747825,2024-03-23T17:00:35.955Z,Kyle Gibson,502043,Kyle Gibson against the Astros,Kyle Gibson against the Astros,Hits against Gibson in their last matchup,https://darkroom-clips.mlb.com/16b2ee24-248d-410c-b7c4-2826e3efb7cb.mp4,00:00:07,2024-03-25 09:34:04
766493,2024-03-24T22:52:10.311Z,Robinson Cano,429664,Robinson Cano laces an RBI single vs. the Yankees,Robinson Cano laces an RBI single vs. the Yankees,"Robinson Cano laces an RBI single to center field, scoring Juan Carlos Gamboa and extending the Diablos' lead to 4-0 in the 7th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/37613276-71beee95-a970b47f-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:29,2024-03-25 09:34:04
766493,2024-03-24T23:01:16.59Z,NA,0,Carlos Narvaez drives in two with a double to left,Carlos Narvaez drives in two with a double to left,"Carlos Narvaez laces a two-run double to left field, scoring Greg Allen and Jared Serna to cut the Yankees' deficit to 4-2 in the 9th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/23/5c4decc5-09ac4e4c-23c0cf7a-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26,2024-03-25 09:34:04
766493,2024-03-24T23:14:40.174Z,NA,0,Oscar Gonzalez shines at the plate in Mexico City,Oscar Gonzalez shines at the plate in Mexico City,Oscar Gonzalez has a big day during the Yankees' exhibition game vs. the Diablos Rojos in Mexico City,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/2d158aef-dfee6a49-160c5afc-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:47,2024-03-25 09:34:04
766493,2024-03-24T23:23:13.159Z,NA,0,Cole Gabrielson drives in a run with a double,Cole Gabrielson drives in a run with a double,"Cole Gabrielson laces an RBI double to right field, scoring Carlos Narvaez and cutting the Yankees' deficit to 4-3 in the 9th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/a3010e17-a93136c2-0c4d2168-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:29,2024-03-25 09:34:04
747818,2024-03-24T20:23:49.812Z,Jose Ramirez,608070,Jose Ramirez's solo home run,Jose Ramirez's solo home run,"Jose Ramirez crushes a solo homer to right-center field, giving the Guardians a 1-0 lead in the top of the 1st inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/dcad308a-5938955b-99fc976f-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:29,2024-03-25 09:34:04
747818,2024-03-24T20:59:12.381Z,Spencer Steer,668715,Spencer Steer's solo home run,Spencer Steer's solo home run,Spencer Steer mashes a solo homer to center field to even the game at 1 in the bottom of the 3rd inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/0b8dd2b8-83d80117-222c6b06-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:27,2024-03-25 09:34:04
747818,2024-03-24T21:05:56.946Z,Andres Gimenez,665926,Andres Gimenez's solo home run,Andres Gimenez's solo home run,"Andres Gimenez demolishes a solo home run to right-center field, putting the Guardians ahead, 2-1, in the top of the 4th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/c5f23a4a-d52b9ccb-3513bac6-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26,2024-03-25 09:34:04
747818,2024-03-24T21:12:37.751Z,Christian Encarnacion-Strand,687952,Christian Encarnacion-Strand's two-run homer,Christian Encarnacion-Strand's two-run homer,"Christian Encarnacion-Strand hammers a two-run home run to right-center field, putting the Reds ahead, 3-2, in the bottom of the 4th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/d9864032-f4816556-d873ddc6-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26,2024-03-25 09:34:04
747818,2024-03-24T21:20:47.615Z,Spencer Steer,668715,Spencer Steer's two-run double,Spencer Steer's two-run double,Spencer Steer laces a double to the right field corner that scores Jonathan India and Elly De La Cruz in the bottom of the 4th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/314c8b6b-5b1e9770-271c4eed-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26,2024-03-25 09:34:04
747818,2024-03-24T21:44:38.587Z,Josh Naylor,647304,Josh Naylor's RBI double,Josh Naylor's RBI double,Josh Naylor cracks a double to center field that scores Ramon Laureano and cuts the Guardians' deficit to 6-3 in the top of the 6th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/57118792-f6ab4d5d-d31d2f82-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26,2024-03-25 09:34:04
747818,2024-03-24T21:48:10.567Z,Gabriel Arias,672356,Gabriel Arias' two-run triple ties the game at six,Gabriel Arias' two-run triple ties the game at six,Gabriel Arias drives a two-run triple off the wall in right field that evens the game at six in the top of the 6th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/eb029011-e7712053-07762ead-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:28,2024-03-25 09:34:04
747818,2024-03-24T21:54:27.789Z,David Fry,681807,David Fry's RBI single,David Fry's RBI single,"David Fry lines a single up the middle to bring home Gabriel Arias, giving the Guardians a 7-6 lead in the top of the 6th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/d0ff0094-1db1e396-852fbdee-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:22,2024-03-25 09:34:04
747818,2024-03-24T22:35:36.703Z,NA,0,Mat Nelson's game-tying solo home run,Mat Nelson's game-tying solo home run,Mat Nelson clubs a solo home run to left-center field to tie the game at 7 in the bottom of the 8th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/263f48aa-ecf99078-f9ea36a0-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:19,2024-03-25 09:34:04
747818,2024-03-24T22:46:31.145Z,NA,0,Daniel Schneemann's two-run home run,Daniel Schneemann's two-run home run,Daniel Schneemann skies a two-run home run to left-center field in the top of the 9th inning to extend the Guardians' lead to 10-7,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/193c683b-523966fb-bb15a569-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:29,2024-03-25 09:34:04
747819,2024-03-24T21:14:04.455Z,Garrett Cooper,643265,Garrett Cooper's solo home run,Garrett Cooper's solo home run,"Garrett Cooper connects with a solo home run to left field, tying the game at 1 in the top of the 3rd inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/e5f9f1e8-b2a6a0b9-8b21b513-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26,2024-03-25 09:34:04
747819,2024-03-24T21:19:56.271Z,Josh Rojas,668942,Josh Rojas lifts a sacrifice fly,Josh Rojas lifts a sacrifice fly,"Josh Rojas hits a sacrifice fly to left field, plating Mitch Haniger and giving the Mariners a 1-0 lead in the bottom of the 2nd inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/9adf6091-cc649c63-c851c7b3-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:23,2024-03-25 09:34:04
747819,2024-03-24T21:32:59.529Z,Mitch Haniger,571745,Mitch Haniger's solo home run,Mitch Haniger's solo home run,"Mitch Haniger hits a solo home run to left field, giving the Mariners a 2-1 lead in the bottom of the 4th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/d44c90e5-648bfb71-fa23c095-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:27,2024-03-25 09:34:04
747819,2024-03-24T21:41:44.18Z,Luke Raley,670042,Luke Raley connects with a triple,Luke Raley connects with a triple,Luke Raley hits a triple off the center-field wall in the bottom of the 4th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/6cf1c0ad-e78a9b8f-bfc39877-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:25,2024-03-25 09:34:04
747819,2024-03-24T21:53:44.741Z,Michael Busch,683737,Michael Busch's solo home run,Michael Busch's solo home run,"Michael Busch hits a solo home run to center field, tying the game at 2 in the top of the 5th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/85349c12-314c8092-2185a7ba-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:24,2024-03-25 09:34:04
747819,2024-03-24T22:04:41.03Z,Logan Gilbert,669302,Logan Gilbert strikes out seven Cubs in 4 2/3 innings,Logan Gilbert strikes out seven Cubs in 4 2/3 innings,"Logan Gilbert has a solid Spring Training outing against the Cubs, striking out seven batters across 4 2/3 innings of work",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/630b7d70-99289b86-96677d24-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:01:03,2024-03-25 09:34:04
747819,2024-03-24T22:15:32.428Z,Kyle Hendricks,543294,Kyle Hendricks fans three Mariners in 3 1/3 frames,Kyle Hendricks fans three Mariners in 3 2/3 frames,"Kyle Hendricks takes the mound against the Mariners, striking out three batters across 3 1/3 innings of work",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/89423b7a-b7a41547-6db4533b-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:25,2024-03-25 09:34:04
747819,2024-03-24T22:28:43.035Z,Luke Raley,670042,Luke Raley's three-run double,Luke Raley's three-run double,"Luke Raley clears the bases with a three-run double to left field, giving the Mariners a 5-3 lead in the bottom of the 5th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/086c941b-66b5e675-cbee199e-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:23,2024-03-25 09:34:04
747819,2024-03-24T22:53:05.173Z,Owen Caissie,683357,Owen Caissie's three-run homer,Owen Caissie's three-run homer,"Owen Caissie hits a go-ahead three-run home run to right-center field, giving the Cubs an 8-5 lead in the top of the 8th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/3d1f1490-37796462-95a7769f-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:29,2024-03-25 09:34:04
747819,2024-03-24T23:11:14.182Z,RJ Schreck,702302,RJ Schreck's game-tying home run,RJ Schreck's game-tying home run,"RJ Schreck hits a two-run homer to right-center field, tying the game at 9 in the bottom of the 8th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/fdcec4da-ddafde40-2cd73aba-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:20,2024-03-25 09:34:04
747817,2024-03-24T20:10:00Z,Erick Fedde,607200,Breaking down Erick Fedde's pitches,Breaking down Erick Fedde's pitches,"Pitch diagrams, the data behind Erick Fedde's pitches",https://darkroom-clips.mlb.com/bd2aa988-ea27-4598-b5f0-fc899b7393ec.mp4,00:00:04,2024-03-25 09:34:04
747817,2024-03-24T22:17:13.404Z,Erick Fedde,607200,Erick Fedde strikes out four batters,Erick Fedde strikes out four batters,Erick Fedde strikes out four batters over five innings in his Spring Training start vs. the Rockies,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/208e6c8b-61e23245-5f52f488-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:24,2024-03-25 09:34:04
747817,2024-03-24T22:40:28.12Z,NA,0,Rafael Ortega's sliding catch,Rafael Ortega's sliding catch,Rafael Ortega makes a sliding catch in center field for the final out in the bottom of the 4th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/c37db443-9b3c062d-008952b8-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:16,2024-03-25 09:34:04
747817,2024-03-24T22:44:53.738Z,Hunter Goodman,696100,Hunter Goodman's three-run homer,Hunter Goodman rips a three-run homer to left,"Hunter Goodman rips a three-run home run to left field, giving the Rockies a 6-3 lead in the bottom of the 7th",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/1f78afc5-5e9c9f5e-3fac56ee-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:16,2024-03-25 09:34:04
747817,2024-03-24T23:00:40.733Z,Trevor Boone,685392,Trevor Boone's solo home run,Trevor Boone's solo home run,Trevor Boone drives a solo home run to right-center field in the bottom of the 8th inning to extend the Rockies' lead to 7-3,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/3aeeb97c-5d67f8e5-cf3220e5-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:16,2024-03-25 09:34:04
747817,2024-03-24T23:08:48.405Z,Austin Gomber,596295,Austin Gomber K's three,Austin Gomber K's three,Austin Gomber strikes out three White Sox over five innings in his start against Chicago,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/6ccc71b7-fa890670-d7a33819-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:23,2024-03-25 09:34:04
747817,2024-03-24T23:26:19.18Z,Brendan Rodgers,663898,Brendan Rodgers' RBI single,Brendan Rodgers' RBI single,Brendan Rodgers laces a single to left field that brings home Jake Snider to give the Rockies a 2-1 lead in the bottom of the 6th,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/2e838f30-83ac6410-1e2ee713-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:09,2024-03-25 09:34:04
747817,2024-03-25T00:20:46.685Z,NA,0,Rockies defeat White Sox 7-3 in spring,Rockies defeat White Sox 7-3 in spring,"Charlie Blackmon, Hunter Goodman, Brendan Rodgers and more help fuel the Rockies' 7-3 win over the White Sox in a Spring Training matchup",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/c42e5049-eb8cc893-34b7574d-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:01:59,2024-03-25 09:34:04
747820,2024-03-24T20:47:57.313Z,Cristofer Torin,800198,Cristofer Torin's RBI single,Cristofer Torin's RBI single,Cristofer Torin hits an RBI single up the middle to score the first run of the game for the D-backs in 2nd inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/d664b6ca-5ff3c21b-207e0dfb-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26,2024-03-25 09:34:04
747820,2024-03-24T20:50:47.736Z,Albert Almora Jr.,546991,Albert Almora Jr.'s RBI double,Albert Almora Jr.'s RBI double,Albert Almora Jr. extends the D-backs' lead to 2-0 in the top of the 2nd inning with an RBI double against the Brewers,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/f22ecd4e-c77fbce8-d049c7fd-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:30,2024-03-25 09:34:04
747820,2024-03-24T21:17:34.788Z,Willy Adames,642715,Willy Adames' two-run home run,Willy Adames' two-run home run,"Willy Adames crushes a two-run home run in the bottom of the 3rd inning, giving the Brewers the 4-2 lead",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/28c84888-14834785-84a1cd8d-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:23,2024-03-25 09:34:04
747820,2024-03-24T21:39:11.112Z,Sal Frelick,686217,Sal Frelick's solo home run,Sal Frelick's solo home run,Sal Frelick hits a solo home run to center field in the bottom of the 5th inning to extend the Brewers' lead to 5-2,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/a9961adb-c54956c9-a1bd21c2-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:29,2024-03-25 09:34:04
747820,2024-03-24T21:44:39.124Z,Rhys Hoskins,656555,Rhys Hoskins' solo home run,Rhys Hoskins' solo home run,"Rhys Hoskins skies a solo home run in the bottom of the 5th inning, extending the Brewers' lead to 6-2",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/827e3c33-c84b5107-1ce96772-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:23,2024-03-25 09:34:04
747820,2024-03-24T21:51:20.397Z,Willy Adames,642715,Willy Adames' second home run,Willy Adames' second home run,Willy Adames hits his second two-run home run in the Cactus League matchup against the Diamondbacks,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/0b35025e-4c621610-b37b0cce-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26,2024-03-25 09:34:04
747820,2024-03-24T22:02:13.571Z,Merrill Kelly,518876,Merrill Kelly's four-strikeout performance,Merrill Kelly's four-strikeout performance,Merrill Kelly strikes out four over 3 2/3 innings in his Cactus League start against the Brewers,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/af058603-b891738f-65118118-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:40,2024-03-25 09:34:04
747820,2024-03-24T22:10:13.695Z,Luis Lara,800325,Luis Lara's two-run home run,Luis Lara's two-run home run,"Luis Lara, Milwaukee's No. 9 prospect, hits a two-run home run in the bottom of the 6th inning to extend the Brewers' lead to 10-2",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/a6d5d85e-2fc58668-2bd60eb3-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:28,2024-03-25 09:34:04
747820,2024-03-24T22:15:13.639Z,Willy Adames,642715,Willy Adames' third home run,Willy Adames' third home run,Willy Adames continues his hot hitting as he hits his third home run of the game against the D-backs,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/eaa7b38b-57122f09-39c29b4e-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:29,2024-03-25 09:34:04
747820,2024-03-24T22:28:08.875Z,Willy Adames,642715,Willy Adames' three-homer game,Willy Adames' three-homer game,"Willy Adames has a powerful day at the plate, hitting three two-run home runs in the Brewers' Cactus League matchup against the D-backs",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/32c7772a-f8689412-5ae05de7-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:01:18,2024-03-25 09:34:04
747822,2024-03-24T23:10:00Z,Griffin Canning,656288,Breaking down Griffin Canning's pitches,Breaking down Griffin Canning's pitches,"Pitch diagrams, the data behind Griffin Canning's pitches",https://darkroom-clips.mlb.com/05a27e17-2ae2-4423-aefe-9e40a921b30a.mp4,00:00:04,2024-03-25 09:34:04
747822,2024-03-24T23:50:56.269Z,Jason Heyward,518792,Jason Heyward's RBI double ,Jason Heyward's RBI double ,Jason Heyward lines an RBI double in the right-center-field gap in the bottom of the 2nd inning for the Dodgers' first run,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/f4034a0c-9037ada4-e2d676cf-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:23,2024-03-25 09:34:04
747822,2024-03-24T23:56:17.835Z,Gavin Lux,666158,Gavin Lux's two-run single,Gavin Lux's two-run single,Gavin Lux drives in two with a bloop single to left field in the bottom of the 2nd inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/0c05abe5-312ee59c-02a7e5d1-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:19,2024-03-25 09:34:04
747822,2024-03-25T01:02:36.443Z,Bobby Miller,676272,Bobby Miller's strong spring outing,Bobby Miller's strong spring outing,Bobby Miller pitches 4 2/3 scoreless innings and strikes out five in his spring outing against the Angels,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/7dde8ac8-c0122f9f-a653207c-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:37,2024-03-25 09:34:04
747822,2024-03-25T01:16:45.932Z,Zach Neto,687263,Zach Neto's RBI triple,Zach Neto's RBI triple,Zach Neto lines a triple to center field in the top of the 7th inning to give the Angels their first run,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/7994953d-f81f3538-516582e8-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:28,2024-03-25 09:34:04
747822,2024-03-25T01:24:51.042Z,Jake Marisnick,545350,Jake Marisnick's RBI double cuts the lead,Jake Marisnick's RBI double cuts the lead,"Jake Marisnick hits an RBI double down the left-field line in the top of the 7th inning, cutting the Angels' deficit to 4-3",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/2461807d-1442ea08-29324ebf-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:25,2024-03-25 09:34:04
747822,2024-03-25T01:41:39.832Z,Josue De Paula,800543,Josue De Paula uses the netting for a catch,Josue De Paula uses the netting for a catch,"Josue De Paula dives to make a catch in foul territory in the top of the 7th inning, using the netting to help him up",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/492a279b-e8662e11-b3d67de0-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:18,2024-03-25 09:34:04
747822,2024-03-25T01:47:42.811Z,Griffin Canning,656288,Griffin Canning's eight-strikeout performance ,Griffin Canning's eight-strikeout performance ,Griffin Canning strikes out eight in 4 2/3 innings of work in his spring start against the Dodgers,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/21bccc44-d75a8f50-831af8c4-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:39,2024-03-25 09:34:04
747822,2024-03-25T01:52:12.455Z,Hunter Strickland,519326,Hunter Strickland strikes out Jason Heyward,Hunter Strickland strikes out Jason Heyward ,Hunter Strickland strikes out Jason Heyward in the bottom of the 6th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/24/de5e7f8a-90c20f07-a0145a88-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:15,2024-03-25 09:34:04
