game_id,date,player_name,player_id,headline,blurb,description,mp4_url,duration
748150,2024-03-02T19:37:37.665Z,Josiah Gray,680686,Josiah Gray fans five Red Sox,Josiah Gray fans five Red Sox,Josiah Gray fans five over his three innings of work in his start against Boston,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/a43ece3e-d0ad4a76-66428d8a-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:30
748150,2024-03-02T20:31:28.761Z,Brayan Bello,678394,Brayan Bello fans two Nationals,Brayan Bello fans two Nationals,Brayan Bello fans two over his three innings of work in his start against the Nationals,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/b896c3e3-dd7ee21a-51e2b327-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:33
748150,2024-03-02T21:07:06.709Z,Daylen Lile,695734,Daylen Lile carted off after falling over OF wall,Daylen Lile carted off after falling over OF wall,Daylen Lile exits game with a lower back injury after falling over into the Red Sox bullpen in efforts of robbing a home run by Tyler Miller,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/15716d6b-9202b6bd-7a1bccb7-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:57
748150,2024-03-02T21:19:01.516Z,Darren Baker,671117,Darren Baker makes a diving play,Darren Baker makes a diving play,Darren Baker makes a diving play in shallow right-center field in the bottom of the 8th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/b67c8a9a-ff6fb334-2d141704-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:24
748147,2024-03-02T21:27:41.219Z,Henry Davis,680779,Henry Davis hits a solo home run in the 1st inning,Henry Davis hits a solo home run in the 1st inning,"Henry Davis smokes a solo home run to left field, giving the Pirates a 1-0 lead in the top of the 1st inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/5ffe66c2-e6c920ea-fc278180-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:19
748147,2024-03-02T21:57:39.591Z,Jake Lamb,571875,Jake Lamb scores Canaan Smith-Njigba in the 5th,Jake Lamb scores Canaan Smith-Njigba in the 5th,"Jake Lamb grounds into a force out, but scores Canaan Smith-Njigba to tie the game at 2 in the top of the 5th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/feb66bcd-103a514b-ff7805ee-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:25
748147,2024-03-02T22:04:11.05Z,Henry Davis,680779,Henry Davis draws a bases-loaded walk,Henry Davis draws a bases-loaded walk,Henry Davis draws a bases-loaded walk in the top of the 5th to plate Alika Williams and increase the Pirates' lead over the Tigers to 4-2,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/3c5be48b-0c5dc1df-609466a9-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:17
748147,2024-03-02T22:06:18.815Z,Jack Suwinski,669261,Jack Suwinski hits a two-run single to center field,Jack Suwinski hits a two-run single to center field,"Jack Suwinski hits a two-run single to center field, extending the Pirates' lead to 6-2 in the top of the 5th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/744015cf-7717dc52-5ab4cab8-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:16
748145,2024-03-02T22:14:10.325Z,Cristian Javier,664299,Cristian Javier strikes out three batters,Cristian Javier strikes out three batters ,Cristian Javier strikes out three batters over three innings in his solid Spring Training debut vs. the Cardinals,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/bb7c12b9-ecbbf626-fe42ca17-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:25
748145,2024-03-02T22:21:11.57Z,Bryan Abreu,650556,Bryan Abreu strikes out two in a scoreless frame,Bryan Abreu strikes out two in a scoreless frame,"Bryan Abreu has a solid relief outing against the Cardinals, fanning two batters across one scoreless inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/dac9a53c-977c66f6-7653e83d-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:18
748145,2024-03-02T22:33:05.961Z,Jose Altuve,514888,Jose Altuve drills an RBI double to left-center field,Jose Altuve drills an RBI double to left-center field,"Jose Altuve flares an RBI double off the wall in left-center field, plating Victor Caratini to give the Astros a 1-0 lead in the 3rd",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/816bb73a-6522712d-e0ab2613-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:24
748145,2024-03-02T22:48:53.281Z,Kyle Tucker,663656,Kyle Tucker's first home run of Spring Training,Kyle Tucker's first home run of Spring Training,"Kyle Tucker crushes a solo home run to right field, his first of Spring Training, increasing the Astros' lead to 3-0 in the 6th",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/a0212e12-079b365c-ed9c00c6-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:29
748145,2024-03-02T22:59:46.647Z,Josh Hader,623352,"Joe Espada, Josh Hader on Astros' Spring Training win","Joe Espada, Josh Hader talk 7-1 Spring Training win","Joe Espada and Josh Hader discuss the outings by Astros' pitchers, Hader's spring debut, camaraderie in the clubhouse and more",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/9ad71ec6-385a8fc4-08c94abc-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:01:35
748145,2024-03-02T23:19:58.462Z,Masyn Winn,691026,Cardinals' No. 1 prospect Masyn Winn steals two bases ,Cardinals' No. 1 prospect Masyn Winn steals 2 bases ,Cardinals' No. 1 prospect Masyn Winn steals second and third base during the top of the 2nd inning vs. the Astros,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/e192dede-18f000cd-a7f1eb8f-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26
748148,2024-03-02T22:16:13.557Z,Brendan McKay,656713,"Brendan McKay, Kevin Cash break down game vs. Red Sox","Brendan McKay, Kevin Cash break down game vs. Red Sox","Brendan McKay on having jitters in the bullpen and how it felt to be back on the mound and competing, plus manager Kevin Cash on McKay's hard work",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/e3316899-d6b2142c-4422c712-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:01:15
748146,2024-03-02T18:34:37.047Z,Brooks Lee,686797,Twins No. 2 prospect Brooks Lee laces an RBI double,Twins No. 2 prospect Brooks Lee laces an RBI double,"Brooks Lee laces an RBI double to left-center field, scoring Trevor Larnach to give the Twins a 1-0 lead in the 2nd inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/b7ee1eb7-1edcd077-d330bdd9-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:30
748146,2024-03-02T18:44:35.863Z,Nick Castellanos,592206,Nick Castellanos belts a solo home run,Nick Castellanos belts a solo home run to left field,"Nick Castellanos belts a solo home run to left field, then tells his son Liam to come pick up his bat",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/685a0198-a49796b9-850186b5-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:27
748146,2024-03-02T18:52:21.174Z,Ryan Jeffers,680777,Ryan Jeffers crushes a solo home run,Ryan Jeffers rips a solo home run to center field,"Ryan Jeffers mashes a solo home run to center field, giving the Twins a 2-1 lead over the Phillies in the 3rd inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/ce275ecb-89a10cd1-91eca3f0-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:27
748146,2024-03-02T19:58:54.335Z,Bailey Ober,641927,Bailey Ober strikes out seven Phillies,Bailey Ober shines in spring game vs. the Phillies,Bailey Ober collects seven strikeouts in three innings of work against the Phillies in Spring Training,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/d012c5db-4861cf8c-6049b002-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:43
748146,2024-03-02T20:24:45.961Z,NA,0,Felix Reyes rips a go-ahead two-run double,Felix Reyes rips a go-ahead two-run double in the 7th,"Felix Reyes rips a go-ahead two-run double, scoring William Simoneit and Trevor Schwecke to give the Phillies a 3-2 lead",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/b91329e9-c401bcd5-595016e5-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26
748146,2024-03-02T21:52:00.972Z,NA,0,Rob Thomson on how the Phillies camp is going so far,Rob Thomson on how the Phillies camp is going so far,Rob Thomson joins the Phillies broadcast to discuss how impressed he has been with the bullpen and Nick Castellanos' home run,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/b254b66f-97341e38-460f5b96-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:07:45
748146,2024-03-02T21:57:06.737Z,Bailey Ober,641927,Bryce Harper praises Twins pitcher Bailey Ober,Bryce Harper praises Twins pitcher Bailey Ober,Bryce Harper joins the Phillies broadcast and gives high praise to Twins starting pitcher Bailey Ober,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/d01ca655-a1a30b35-85f833ff-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:38
748141,2024-03-02T18:20:29.639Z,Heston Kjerstad,677008,Heston Kjerstad makes a nice sliding catch,Heston Kjerstad makes a nice sliding catch,Heston Kjerstad runs down Trent Grisham's fly ball and makes a nice sliding catch in right-center field for the second out in the 1st inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/d9f57121-2dbe9080-00dabf0d-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:23
748141,2024-03-02T19:01:58.429Z,Adley Rutschman,668939,Adley Rutschman makes a nice sliding catch ,Adley Rutschman makes a nice sliding catch ,Adley Rutschman locates a foul popup behind the plate and slides to make a nice catch for the first out in the top of the 4th,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/56cd441f-4d4eda62-9fb2839a-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:21
748141,2024-03-02T19:21:24.317Z,Trent Grisham,663757,Trent Grisham makes a nice diving catch,Trent Grisham makes a nice diving catch,Trent Grisham makes a nice diving catch in right-center field to rob Cedric Mullins of a hit in the bottom of the 4th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/ce75c454-bde57076-afe2db61-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:16
748141,2024-03-02T19:25:01.417Z,Gleyber Torres,650402,Anthony Volpe and Gleyber Torres turn a double play,Anthony Volpe and Gleyber Torres turn a double play,Anthony Volpe fields Austin Hays' grounder and flips it to Gleyber Torres to start a double play in the bottom of the 2nd inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/d90460ea-13490933-051a399a-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:15
748141,2024-03-02T20:08:44.52Z,Austin Hays,669720,Austin Hays' solo home run,Austin Hays' solo home run,"Austin Hays crushes a solo home run to left field, his first of Spring Training, giving the Orioles a 1-0 lead over the Yankees in the 5th",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/6dae7a89-b68afc82-26bd9043-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:30
748141,2024-03-02T20:28:33.643Z,Marcus Stroman,573186,Marcus Stroman strikes out three over four innings,Marcus Stroman strikes out three over four innings,Marcus Stroman allows two hits and strikes out three batters over four scoreless innings in his Spring Training start against Baltimore,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/79b8f960-fb6bb787-c4e9c98e-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:01:17
748141,2024-03-02T20:36:47.988Z,Ryan Mountcastle,663624,Ryan Mountcastle rips a two-run double,Ryan Mountcastle rips a two-run double,"Ryan Mountcastle rips a line-drive double to left field and two runs score, increasing the Orioles' lead to 3-0 in the 6th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/246fc3f0-c506f6e9-44ded336-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:23
748141,2024-03-02T20:45:10.151Z,Austin Hays,669720,Austin Hays plates two with single to center,Austin Hays plates two with single to center,"Austin Hays smacks a ground-ball single up the middle and two runs score, increasing the Orioles' lead to 5-0 in the 6th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/1e754efd-493c936b-e1579482-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:31
748141,2024-03-02T20:52:49.947Z,Ryan Mountcastle,663624,Ryan Mountcastle's diving stop and throw to first,Ryan Mountcastle's diving stop and throw to first,"Ryan Mountcastle makes a great diving stop on J.C. Escarra's grounder, then throws to Dillon Tate at first in time for the out",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/e841ca5a-977236b1-5165cd8a-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:25
748141,2024-03-02T21:16:21.122Z,Kyle Stowers,669065,Kyle Stowers' two-run home run,Kyle Stowers' two-run home run,"Kyle Stowers launches a two-run home run to right field, increasing the Orioles' lead to 7-0 in the bottom of the 7th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/18ebc373-72bfb2b4-619f5f45-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:26
748144,2024-03-02T18:19:45.323Z,Travis d'Arnaud,518595,Travis d'Arnaud rips an RBI single in the 1st,Travis d'Arnaud rips an RBI single in the 1st inning,"Travis d'Arnaud rips an RBI single to left field, scoring Ozzie Albies and giving the Braves a 1-0 lead in the top of the 1st inning",https://bdata-producedclips.mlb.com/9ef482ed-6760-4483-8100-3911c597a362.mp4,00:00:27
748144,2024-03-02T18:22:36.481Z,Jordan Luplow,656669,Jordan Luplow drills a two-run homer in the 1st,Jordan Luplow drills a two-run home run in the 1st,"Jordan Luplow drills a two-run home run to left field, scoring Travis d'Arnaud and extending the Braves' lead to 3-0 in the top of the 1st",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/370a4f3f-b0069b95-60cb3b45-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:18
748144,2024-03-02T19:48:53.953Z,Danny Jansen,643376,Danny Jansen lines an RBI double in the 7th,Danny Jansen lines an RBI double in the 7th inning,"Danny Jansen lines an RBI double to left field, scoring Andres Sosa and cutting the Blue Jays' deficit to 3-1 in the bottom of the 7th",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/65675ce8-1ace8b99-79623f9f-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:27
748144,2024-03-02T20:10:39.346Z,Drake Baldwin,686948,Drake Baldwin hits a three-run double in the 8th,Drake Baldwin hits a three-run double in the 8th,"Drake Baldwin hits a three-run double to left field, extending the Braves' lead to 6-1 in the top of the 9th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/6489937f-a500b1da-6918ff2b-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:15
748144,2024-03-02T20:31:15.164Z,Reynaldo Lopez,625643,Reynaldo Lopez fans three in three innings,Reynaldo Lopez fans three in three innings,Reynaldo Lopez fans three batters in three innings of work in his start against the Blue Jays,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/799a912c-35e3199c-3f46b5f8-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:27
748144,2024-03-02T20:36:02.461Z,Zach Britton,676309,Zach Britton hits an RBI double in the 9th,Zach Britton hits an RBI double in the 9th inning,"Zach Britton hits an RBI double to right field, scoring Andres Sosa and cutting the Blue Jays' deficit to 6-2 in the bottom of the 9th",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/6d0c769a-6817bfef-b63983ad-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:25
748144,2024-03-02T20:41:31.245Z,Phillip Evans,595943,Phillip Evans makes a jumping throw for the last out,Phillip Evans makes a jumping throw for the last out,Phillip Evans makes a jumping throw at third base to get Manuel Beltre out in the bottom of the 9th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/bcf2de1e-9718c46f-ae1096bf-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:20
748144,2024-03-02T22:17:58.362Z,Hurston Waldrep,694462,Hurston Waldrep fans Danny Jansen in the 5th,Hurston Waldrep fans Danny Jansen in the 5th inning,Hurston Waldrep strikes out Danny Jansen in the bottom of the 5th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/0b1ade30-2c2a2d41-850b4057-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:14
748149,2024-03-02T21:46:11.305Z,Tim Anderson,641313,Tim Anderson makes a nice play at shortstop,Tim Anderson makes a nice play at shortstop,Tim Anderson makes a nice snag and throw to retire Mark Vientos in the top of the 2nd inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/5a5b9271-a84517bc-487ac139-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:17
748149,2024-03-02T21:47:15.568Z,Brett Baty,683146,Brett Baty belts a solo home run to right field,Brett Baty belts a solo home run to right field,"Brett Baty belts a solo home run to right field, cutting the Mets' deficit to 4-1 in the top of the 7th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/a8dc3c2e-4202d11e-57ed01ae-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:30
748149,2024-03-02T21:50:08.538Z,Mike Vasil,678024,Mike Vasil works a scoreless inning,Mike Vasil works a scoreless inning,Mike Vasil strikes out one and works a scoreless bottom of the 7th inning for the Mets,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/ea064e7f-e5ab7d3e-3a22627b-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:30
748149,2024-03-02T21:52:23.08Z,Sean Manaea,640455,Sean Manaea discusses first Spring Training start,Sean Manaea discusses first Spring Training start,"Sean Manaea evaluates the positives and negatives from his outing against the Marlins, his first Spring Training start with the Mets",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/af487bd2-c7a5a7bb-9d680618-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:41
748149,2024-03-02T21:52:46.324Z,Sixto Sanchez,664350,Sixto Sanchez's scoreless inning,Sixto Sanchez's scoreless inning,"Sixto Sanchez throws a scoreless inning, picking up a strikeout, against the Mets in his 2024 Spring Training debut",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/f6c466c9-5f5f320a-8791fc07-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:46
748149,2024-03-02T22:23:19.32Z,NA,0,"Skip Schumaker on Eury Perez, Tim Anderson","Skip Schumaker talks Eury Perez, Tim Anderson",Skip Schumaker talks about Eury Perez's outing against the Mets and Tim Anderson overcoming adversity and making nice plays at shortstop,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/d2739227-e251b9f1-dfc646a8-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:01:31
748140,2024-03-03T00:02:07.98Z,Seth Lugo,607625,Seth Lugo and Will Smith discuss spring work,Seth Lugo and Will Smith discuss spring work,Seth Lugo and Will Smith discuss working on their secondary pitches during the Royals' Spring Training game against Cleveland,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/85989f33-3b554562-25ec190d-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:01:35
748143,2024-03-02T20:49:19.913Z,Shota Imanaga,684007,Shota Imanaga fans five in spring debut,Shota Imanaga fans five in spring debut,Shota Imanaga strikes out five batters over 2 1/3 innings in his Spring Training debut for the Cubs,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/068c6cc7-c7cf4ec5-9fe37e18-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:44
748143,2024-03-02T21:20:02.145Z,Matt Mervis,670223,Matt Mervis hits a solo home run to open the scoring,Matt Mervis hits a solo home run to open the scoring,Matt Mervis hits a solo home run to center field to give the Cubs a 1-0 lead over the Dodgers in the top of the 2nd inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/b741476c-eaffde38-f1a0a210-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:28
748143,2024-03-02T21:26:04.395Z,Andy Pages,681624,Andy Pages crushes a three-run home run,Andy Pages crushes a three-run home run,Andy Pages hits a three-run home run to left field to give the Dodgers a 3-1 lead over the Cubs in the bottom of the 2nd inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/324df25f-fcf4458a-bb38de4d-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:25
748143,2024-03-02T21:30:34.649Z,Mike Tauchman,643565,Mike Tauchman's solo home run,Mike Tauchman's solo home run,Mike Tauchman hits a solo home run to left-center field to cut the Cubs' deficit to 3-2 against the Dodgers in the top of the 4th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/62dae909-ae690c7b-a42f7a1d-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:29
748143,2024-03-02T21:38:03.108Z,Drew Avans,682183,Drew Avans hits a bases-clearing double,Drew Avans hits a bases-clearing double,Drew Avans knocks a bases-clearing double to left field to extend the Dodgers' lead to 6-2 over the Cubs in the bottom of the 4th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/ac833fb7-c2866e49-efda3d65-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:27
748143,2024-03-02T21:57:20.095Z,Max Muncy,571970,Max Muncy knocks a single to right field,Max Muncy knocks a single to right field,Max Muncy hits a single to right field in the bottom of the 2nd inning against the Cubs,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/b3419d30-f5577fb5-38853302-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:27
748143,2024-03-02T22:37:12.066Z,Josue De Paula,800543,Josue De Paula hits a two-run home run in the 8th,Josue De Paula hits a two-run home run in the 8th,Josue De Paula hits a two-run home run to left field to extend the Dodgers' lead to 8-5 over the Cubs in the bottom of the 8th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/a5410a22-ea60cc58-27c823ad-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:23
748143,2024-03-02T22:50:42.004Z,Owen Caissie,683357,Owen Caissie hits an RBI single to right field,Owen Caissie hits an RBI single to right field,Owen Caissie hits an RBI single to right field to cut the Cubs' deficit to 6-3 in the top of the 7th inning against the Dodgers,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/6066b28c-b2d99c0c-af0dd6f6-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:25
748143,2024-03-03T01:54:55.263Z,Max Muncy,571970,"Muncy, Yarbrough and Roberts talk Dodgers' win","Muncy, Yarbrough and Roberts talk Dodgers' win",Max Muncy and Ryan Yarbrough discuss their performances in the Dodgers' 8-5 win and Dave Roberts discusses the club's strong outing,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/af4f2733-411f3ca9-e5f23d72-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:01:27
748135,2024-03-02T21:05:16.423Z,Wilmer Flores,527038,Wilmer Flores' diving catch in foul territory ,Wilmer Flores' diving catch in foul territory ,Wilmer Flores makes an incredible diving catch in foul territory during the top of the 4th inning in Spring Training against the Padres,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/b094383a-eedf4124-1ce0b02e-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:29
748135,2024-03-02T21:37:02.808Z,Marco Luciano,682617,Marco Luciano' slick play ,Marco Luciano' slick play ,Giants No. 2 prospect Marco Luciano fields a groundball and spins to retire Brett Sullivan in the top of the 6th inning against the Padres,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/9ef23434-9e5da354-1401eeb1-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:22
748135,2024-03-02T21:47:36.312Z,Graham Pauley,688363,Graham Pauley's solo home run ,Graham Pauley's solo home run ,"Graham Pauley powers a solo home run to left field, to extend the Padres' lead to 2-0 in the top of the 7th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/ec282fd1-eb678035-cf38a25b-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:28
748135,2024-03-02T22:19:34.148Z,Chase Pinder,676198,Chase Pinder's RBI bloop single ,Chase Pinder's RBI bloop single ,Chase Pinder bloops a game-tying single to shallow center field to tie the game in the bottom of the 8th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/61d41c6a-52820d7a-dedfc8a3-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:22
748135,2024-03-02T22:25:31.95Z,Matthew Batten,676946,Matthew Batten's go-ahead single ,Matthew Batten's go-ahead single ,Matthew Batten grounds a RBI single to left field giving the Padres a 3-2 lead over the Giants in the top of the 9th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/96386b30-3cbc508d-b4c49cbe-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:11
748136,2024-03-02T22:57:44.725Z,Wyatt Langford,694671,"Wyatt Langford slugs two home runs, adds five RBIs","Wyatt Langford slugs two home runs, adds five RBIs","Wyatt Langford has a great game against the White Sox, hitting two homers and driving in five runs",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/e69b1a45-73daac34-87c2e713-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:59
748136,2024-03-03T00:09:39.921Z,Evan Carter,694497,Evan Carter laces an RBI single to left field,Evan Carter laces an RBI single to left field,"Evan Carter laces an RBI single to left field, scoring Davis Wendzel and extending the Rangers' lead to 7-0 in the bottom of the 6th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/530158a7-29576c78-a4582bec-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:14
748136,2024-03-03T00:42:31.677Z,NA,0,Wyatt Langford talks two home run game,Wyatt Langford talks two home run game,"Wyatt Langford discusses his two home run game, what he had to adjust during the game and more",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/2826b0c7-3a6544f6-6f5f2d97-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:41
748136,2024-03-03T00:55:56.552Z,Jon Gray,592351,"Bruce Bochy, Jon Gray, Kirby Yates on Rangers' win","Bruce Bochy, Jon Gray, Kirby Yates on Rangers' win",Bruce Bochy and Jon Gray talk about today's Spring Training start while Kirby Yates discusses his fastball command after the Rangers' win,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/8752a1a6-b3d79211-705f6970-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:01:09
748142,2024-03-02T20:57:01.978Z,Zach Neto,687263,Zach Neto makes a nice running catch in shallow left,Zach Neto makes a nice running catch in shallow left,Zach Neto drifts toward shallow field and makes a nice running catch for the second out of the top of the 3rd inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/933cd263-2c141ea3-2e6e51c5-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:27
748142,2024-03-02T21:15:10.376Z,Logan Allen,663531,Logan Allen fans three across two scoreless innings,Logan Allen fans three across two scoreless innings,Logan Allen strikes out three Angels across two scoreless innings in his second appearance this spring,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/65113121-76794c98-5ddec6a7-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:45
748142,2024-03-02T21:19:52.031Z,Griffin Canning,656288,Griffin Canning strikes out three over three innings,Griffin Canning strikes out three over three innings,"Griffin Canning allows no earned runs, punching out three batters across three innings in his second start this spring",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-03/02/af311ccd-e75871c6-f148e58e-csvm-diamondx64-asset_1280x720_59_4000K.mp4,00:00:45
