game_id,date,away_name,away_id,away_score,home_name,home_id,home_score
718769,2023/03/30,Angels,108,1,Athletics,133,2
718757,2023/04/01,Angels,108,13,Athletics,133,1
718734,2023/04/02,Angels,108,6,Athletics,133,0
718720,2023/04/03,Angels,108,7,Mariners,136,3
718706,2023/04/04,Angels,108,2,Mariners,136,11
718691,2023/04/05,Angels,108,4,Mariners,136,3
718670,2023/04/07,Blue Jays,141,4,Angels,108,3
718657,2023/04/08,Blue Jays,141,5,Angels,108,9
718644,2023/04/09,Blue Jays,141,12,Angels,108,11
718631,2023/04/10,Nationals,120,6,Angels,108,4
718614,2023/04/11,Nationals,120,0,Angels,108,2
718602,2023/04/12,Nationals,120,2,Angels,108,3
718580,2023/04/14,Angels,108,3,Red Sox,111,5
718576,2023/04/15,Angels,108,7,Red Sox,111,9
718559,2023/04/16,Angels,108,1,Red Sox,111,2
718540,2023/04/17,Angels,108,5,Red Sox,111,4
718529,2023/04/18,Angels,108,5,Yankees,147,2
718504,2023/04/19,Angels,108,2,Yankees,147,3
718496,2023/04/20,Angels,108,3,Yankees,147,9
718485,2023/04/21,Royals,118,0,Angels,108,2
718466,2023/04/22,Royals,118,11,Angels,108,8
718452,2023/04/23,Royals,118,3,Angels,108,4
718437,2023/04/24,Athletics,133,11,Angels,108,10
718425,2023/04/25,Athletics,133,3,Angels,108,5
718408,2023/04/26,Athletics,133,3,Angels,108,11
718402,2023/04/27,Athletics,133,7,Angels,108,8
718386,2023/04/28,Angels,108,1,Brewers,158,2
718376,2023/04/29,Angels,108,5,Brewers,158,7
718365,2023/04/30,Angels,108,3,Brewers,158,0
718338,2023/05/02,Angels,108,5,Cardinals,138,1
718320,2023/05/03,Angels,108,6,Cardinals,138,4
718311,2023/05/04,Angels,108,11,Cardinals,138,7
718294,2023/05/05,Rangers,140,4,Angels,108,5
718275,2023/05/06,Rangers,140,10,Angels,108,1
718264,2023/05/07,Rangers,140,16,Angels,108,8
718254,2023/05/08,Astros,117,4,Angels,108,6
718237,2023/05/09,Astros,117,3,Angels,108,1
718235,2023/05/10,Astros,117,5,Angels,108,4
718205,2023/05/12,Angels,108,5,Guardians,114,4
718191,2023/05/13,Angels,108,6,Guardians,114,8
718182,2023/05/14,Angels,108,3,Guardians,114,4
718171,2023/05/15,Angels,108,9,Orioles,110,5
718154,2023/05/16,Angels,108,3,Orioles,110,7
718137,2023/05/17,Angels,108,1,Orioles,110,3
718128,2023/05/18,Angels,108,6,Orioles,110,5
718106,2023/05/19,Twins,142,4,Angels,108,5
718096,2023/05/20,Twins,142,6,Angels,108,2
718080,2023/05/21,Twins,142,2,Angels,108,4
718070,2023/05/22,Red Sox,111,1,Angels,108,2
718053,2023/05/23,Red Sox,111,0,Angels,108,4
718034,2023/05/24,Red Sox,111,3,Angels,108,7
718015,2023/05/26,Marlins,146,6,Angels,108,2
717998,2023/05/27,Marlins,146,8,Angels,108,5
717984,2023/05/28,Marlins,146,2,Angels,108,0
717971,2023/05/29,Angels,108,6,White Sox,145,4
717959,2023/05/30,Angels,108,3,White Sox,145,7
717943,2023/05/31,Angels,108,12,White Sox,145,5
717936,2023/06/01,Angels,108,2,Astros,117,5
717926,2023/06/02,Angels,108,2,Astros,117,6
717908,2023/06/03,Angels,108,6,Astros,117,9
717899,2023/06/04,Angels,108,2,Astros,117,1
717861,2023/06/06,Cubs,112,4,Angels,108,7
717855,2023/06/07,Cubs,112,2,Angels,108,6
717838,2023/06/08,Cubs,112,1,Angels,108,3
717824,2023/06/09,Mariners,136,4,Angels,108,5
717809,2023/06/10,Mariners,136,6,Angels,108,2
717799,2023/06/11,Mariners,136,4,Angels,108,9
717792,2023/06/12,Angels,108,9,Rangers,140,6
717780,2023/06/13,Angels,108,7,Rangers,140,3
717765,2023/06/14,Angels,108,3,Rangers,140,6
717751,2023/06/15,Angels,108,5,Rangers,140,3
717736,2023/06/16,Angels,108,3,Royals,118,0
717726,2023/06/17,Angels,108,9,Royals,118,10
717712,2023/06/18,Angels,108,5,Royals,118,2
717678,2023/06/20,Dodgers,119,2,Angels,108,0
717662,2023/06/21,Dodgers,119,2,Angels,108,0
717644,2023/06/23,Angels,108,4,Rockies,115,7
717640,2023/06/24,Angels,108,25,Rockies,115,1
717616,2023/06/25,Angels,108,3,Rockies,115,4
717608,2023/06/26,White Sox,145,1,Angels,108,2
717592,2023/06/27,White Sox,145,2,Angels,108,4
717576,2023/06/28,White Sox,145,11,Angels,108,5
717560,2023/06/29,White Sox,145,9,Angels,108,7
717549,2023/06/30,D-backs,109,6,Angels,108,2
717533,2023/07/01,D-backs,109,3,Angels,108,1
717522,2023/07/02,D-backs,109,2,Angels,108,5
717505,2023/07/03,Angels,108,3,Padres,135,10
717497,2023/07/04,Angels,108,5,Padres,135,8
717478,2023/07/05,Angels,108,3,Padres,135,5
717456,2023/07/07,Angels,108,4,Dodgers,119,11
717437,2023/07/08,Angels,108,5,Dodgers,119,10
717405,2023/07/14,Astros,117,7,Angels,108,5
717389,2023/07/15,Astros,117,12,Angels,108,13
717381,2023/07/16,Astros,117,9,Angels,108,8
717369,2023/07/17,Yankees,147,3,Angels,108,4
717352,2023/07/18,Yankees,147,1,Angels,108,5
717339,2023/07/19,Yankees,147,3,Angels,108,7
717312,2023/07/21,Pirates,134,5,Angels,108,8
717297,2023/07/22,Pirates,134,3,Angels,108,0
717278,2023/07/23,Pirates,134,5,Angels,108,7
717265,2023/07/25,Angels,108,7,Tigers,116,6
717243,2023/07/27,Angels,108,6,Tigers,116,0
717247,2023/07/27,Angels,108,11,Tigers,116,4
717235,2023/07/28,Angels,108,1,Blue Jays,141,4
717222,2023/07/29,Angels,108,1,Blue Jays,141,6
717201,2023/07/30,Angels,108,3,Blue Jays,141,2
717187,2023/07/31,Angels,108,4,Braves,144,1
717176,2023/08/01,Angels,108,1,Braves,144,5
717165,2023/08/02,Angels,108,5,Braves,144,12
717144,2023/08/03,Mariners,136,5,Angels,108,3
717130,2023/08/04,Mariners,136,9,Angels,108,7
717109,2023/08/05,Mariners,136,3,Angels,108,2
717101,2023/08/06,Mariners,136,3,Angels,108,2
717090,2023/08/07,Giants,137,8,Angels,108,3
717068,2023/08/08,Giants,137,5,Angels,108,7
717071,2023/08/09,Giants,137,1,Angels,108,4
717037,2023/08/11,Angels,108,3,Astros,117,11
717022,2023/08/12,Angels,108,3,Astros,117,11
717004,2023/08/13,Angels,108,2,Astros,117,1
716997,2023/08/14,Angels,108,0,Rangers,140,12
716985,2023/08/15,Angels,108,3,Rangers,140,7
716971,2023/08/16,Angels,108,2,Rangers,140,0
716945,2023/08/18,Rays,139,9,Angels,108,6
716915,2023/08/19,Rays,139,6,Angels,108,7
716925,2023/08/19,Rays,139,18,Angels,108,4
716892,2023/08/22,Reds,113,4,Angels,108,3
716890,2023/08/23,Reds,113,9,Angels,108,4
716903,2023/08/23,Reds,113,7,Angels,108,3
716855,2023/08/25,Angels,108,3,Mets,121,1
716840,2023/08/26,Angels,108,5,Mets,121,3
716829,2023/08/27,Angels,108,2,Mets,121,3
716817,2023/08/28,Angels,108,4,Phillies,143,6
716806,2023/08/29,Angels,108,7,Phillies,143,12
716787,2023/08/30,Angels,108,10,Phillies,143,8
716758,2023/09/01,Angels,108,2,Athletics,133,9
716755,2023/09/02,Angels,108,1,Athletics,133,2
716731,2023/09/03,Angels,108,6,Athletics,133,10
716713,2023/09/04,Orioles,110,6,Angels,108,3
716706,2023/09/05,Orioles,110,5,Angels,108,4
716690,2023/09/06,Orioles,110,10,Angels,108,3
716684,2023/09/07,Guardians,114,2,Angels,108,3
716667,2023/09/08,Guardians,114,6,Angels,108,3
716650,2023/09/09,Guardians,114,2,Angels,108,6
716633,2023/09/10,Guardians,114,1,Angels,108,2
716623,2023/09/11,Angels,108,8,Mariners,136,5
716606,2023/09/12,Angels,108,0,Mariners,136,8
716602,2023/09/13,Angels,108,2,Mariners,136,3
716570,2023/09/15,Tigers,116,11,Angels,108,2
716554,2023/09/16,Tigers,116,5,Angels,108,4
716544,2023/09/17,Tigers,116,5,Angels,108,3
716524,2023/09/19,Angels,108,2,Rays,139,6
716501,2023/09/20,Angels,108,8,Rays,139,3
716498,2023/09/21,Angels,108,4,Rays,139,5
716475,2023/09/22,Angels,108,6,Twins,142,8
716465,2023/09/23,Angels,108,1,Twins,142,0
716445,2023/09/24,Angels,108,3,Twins,142,9
716440,2023/09/25,Rangers,140,5,Angels,108,1
716422,2023/09/26,Rangers,140,3,Angels,108,9
716420,2023/09/27,Rangers,140,5,Angels,108,0
716386,2023/09/29,Athletics,133,1,Angels,108,5
716371,2023/09/30,Athletics,133,7,Angels,108,3
716365,2023/10/01,Athletics,133,3,Angels,108,7
718768,2023/03/30,White Sox,145,3,Astros,117,2
718764,2023/03/31,White Sox,145,3,Astros,117,6
718760,2023/04/01,White Sox,145,4,Astros,117,6
718740,2023/04/02,White Sox,145,6,Astros,117,3
718723,2023/04/03,Tigers,116,7,Astros,117,6
718705,2023/04/04,Tigers,116,6,Astros,117,3
718696,2023/04/05,Tigers,116,2,Astros,117,8
718684,2023/04/07,Astros,117,2,Twins,142,3
718666,2023/04/08,Astros,117,6,Twins,142,9
718649,2023/04/09,Astros,117,5,Twins,142,1
718632,2023/04/10,Astros,117,8,Pirates,134,2
718623,2023/04/11,Astros,117,4,Pirates,134,7
718608,2023/04/12,Astros,117,7,Pirates,134,0
718581,2023/04/14,Rangers,140,6,Astros,117,2
718562,2023/04/15,Rangers,140,2,Astros,117,8
718552,2023/04/16,Rangers,140,9,Astros,117,1
718537,2023/04/17,Blue Jays,141,2,Astros,117,9
718520,2023/04/18,Blue Jays,141,4,Astros,117,2
718501,2023/04/19,Blue Jays,141,1,Astros,117,8
718489,2023/04/21,Astros,117,6,Braves,144,4
718471,2023/04/22,Astros,117,6,Braves,144,3
718462,2023/04/23,Astros,117,5,Braves,144,2
718449,2023/04/24,Astros,117,3,Rays,139,8
718436,2023/04/25,Astros,117,5,Rays,139,0
718414,2023/04/26,Astros,117,1,Rays,139,0
718389,2023/04/28,Phillies,143,3,Astros,117,1
718372,2023/04/29,Phillies,143,6,Astros,117,1
718354,2023/04/30,Phillies,143,3,Astros,117,4
718350,2023/05/01,Giants,137,3,Astros,117,7
718337,2023/05/02,Giants,137,2,Astros,117,0
718326,2023/05/03,Giants,137,4,Astros,117,2
718297,2023/05/05,Astros,117,6,Mariners,136,4
718274,2023/05/06,Astros,117,5,Mariners,136,7
718265,2023/05/07,Astros,117,1,Mariners,136,3
718207,2023/05/12,Astros,117,5,White Sox,145,1
718189,2023/05/13,Astros,117,1,White Sox,145,3
718176,2023/05/14,Astros,117,4,White Sox,145,3
718158,2023/05/15,Cubs,112,4,Astros,117,6
718152,2023/05/16,Cubs,112,3,Astros,117,7
718127,2023/05/17,Cubs,112,6,Astros,117,7
718112,2023/05/19,Athletics,133,1,Astros,117,5
718098,2023/05/20,Athletics,133,2,Astros,117,3
718086,2023/05/21,Athletics,133,0,Astros,117,2
718068,2023/05/22,Astros,117,12,Brewers,158,2
718056,2023/05/23,Astros,117,0,Brewers,158,6
718046,2023/05/24,Astros,117,0,Brewers,158,4
718009,2023/05/26,Astros,117,5,Athletics,133,2
718003,2023/05/27,Astros,117,6,Athletics,133,3
717980,2023/05/28,Astros,117,10,Athletics,133,1
717968,2023/05/29,Twins,142,7,Astros,117,5
717956,2023/05/30,Twins,142,1,Astros,117,5
717938,2023/05/31,Twins,142,8,Astros,117,2
717878,2023/06/05,Astros,117,11,Blue Jays,141,4
717871,2023/06/06,Astros,117,1,Blue Jays,141,5
717856,2023/06/07,Astros,117,2,Blue Jays,141,3
717843,2023/06/08,Astros,117,2,Blue Jays,141,3
717833,2023/06/09,Astros,117,9,Guardians,114,10
717815,2023/06/10,Astros,117,6,Guardians,114,4
717802,2023/06/11,Astros,117,0,Guardians,114,5
717778,2023/06/13,Nationals,120,1,Astros,117,6
717762,2023/06/14,Nationals,120,4,Astros,117,5
717746,2023/06/15,Nationals,120,4,Astros,117,1
717737,2023/06/16,Reds,113,2,Astros,117,1
717727,2023/06/17,Reds,113,10,Astros,117,3
717707,2023/06/18,Reds,113,9,Astros,117,7
717694,2023/06/19,Mets,121,11,Astros,117,1
717682,2023/06/20,Mets,121,2,Astros,117,4
717670,2023/06/21,Mets,121,8,Astros,117,10
717643,2023/06/23,Astros,117,2,Dodgers,119,3
717626,2023/06/24,Astros,117,7,Dodgers,119,8
717615,2023/06/25,Astros,117,6,Dodgers,119,5
717598,2023/06/27,Astros,117,2,Cardinals,138,4
717582,2023/06/28,Astros,117,10,Cardinals,138,7
717566,2023/06/29,Astros,117,14,Cardinals,138,0
717554,2023/06/30,Astros,117,5,Rangers,140,3
717542,2023/07/01,Astros,117,2,Rangers,140,5
717520,2023/07/02,Astros,117,5,Rangers,140,3
717514,2023/07/03,Astros,117,12,Rangers,140,11
717504,2023/07/04,Rockies,115,1,Astros,117,4
717489,2023/07/05,Rockies,115,4,Astros,117,6
717467,2023/07/06,Mariners,136,5,Astros,117,1
717453,2023/07/07,Mariners,136,10,Astros,117,1
717440,2023/07/08,Mariners,136,2,Astros,117,3
717430,2023/07/09,Mariners,136,3,Astros,117,1
717355,2023/07/18,Astros,117,3,Rockies,115,4
717345,2023/07/19,Astros,117,4,Rockies,115,1
717323,2023/07/20,Astros,117,3,Athletics,133,1
717310,2023/07/21,Astros,117,6,Athletics,133,4
717295,2023/07/22,Astros,117,1,Athletics,133,4
717279,2023/07/23,Astros,117,3,Athletics,133,2
717274,2023/07/24,Rangers,140,9,Astros,117,10
717255,2023/07/25,Rangers,140,3,Astros,117,4
717239,2023/07/26,Rangers,140,13,Astros,117,5
717229,2023/07/28,Rays,139,4,Astros,117,3
717214,2023/07/29,Rays,139,4,Astros,117,17
717196,2023/07/30,Rays,139,8,Astros,117,2
717184,2023/07/31,Guardians,114,3,Astros,117,7
717172,2023/08/01,Guardians,114,0,Astros,117,2
717163,2023/08/02,Guardians,114,2,Astros,117,3
717142,2023/08/03,Astros,117,3,Yankees,147,4
717138,2023/08/04,Astros,117,7,Yankees,147,3
717126,2023/08/05,Astros,117,1,Yankees,147,3
717110,2023/08/06,Astros,117,9,Yankees,147,7
717084,2023/08/08,Astros,117,7,Orioles,110,6
717067,2023/08/09,Astros,117,8,Orioles,110,2
717053,2023/08/10,Astros,117,4,Orioles,110,5
717000,2023/08/14,Astros,117,1,Marlins,146,5
716991,2023/08/15,Astros,117,6,Marlins,146,5
716972,2023/08/16,Astros,117,12,Marlins,146,5
716948,2023/08/18,Mariners,136,2,Astros,117,0
716932,2023/08/19,Mariners,136,10,Astros,117,3
716920,2023/08/20,Mariners,136,7,Astros,117,6
716908,2023/08/21,Red Sox,111,4,Astros,117,9
716895,2023/08/22,Red Sox,111,3,Astros,117,7
716878,2023/08/23,Red Sox,111,7,Astros,117,5
716873,2023/08/24,Red Sox,111,17,Astros,117,1
716858,2023/08/25,Astros,117,1,Tigers,116,4
716843,2023/08/26,Astros,117,9,Tigers,116,2
716830,2023/08/27,Astros,117,17,Tigers,116,4
716814,2023/08/28,Astros,117,13,Red Sox,111,5
716802,2023/08/29,Astros,117,6,Red Sox,111,2
716794,2023/08/30,Astros,117,7,Red Sox,111,4
716763,2023/09/01,Yankees,147,6,Astros,117,2
716746,2023/09/02,Yankees,147,5,Astros,117,4
716735,2023/09/03,Yankees,147,6,Astros,117,1
716724,2023/09/04,Astros,117,13,Rangers,140,6
716705,2023/09/05,Astros,117,14,Rangers,140,1
716687,2023/09/06,Astros,117,12,Rangers,140,3
716669,2023/09/08,Padres,135,11,Astros,117,2
716649,2023/09/09,Padres,135,5,Astros,117,7
716640,2023/09/10,Padres,135,2,Astros,117,12
716624,2023/09/11,Athletics,133,4,Astros,117,0
716614,2023/09/12,Athletics,133,6,Astros,117,2
716596,2023/09/13,Athletics,133,2,Astros,117,6
716577,2023/09/15,Astros,117,2,Royals,118,4
716560,2023/09/16,Astros,117,8,Royals,118,10
716547,2023/09/17,Astros,117,7,Royals,118,1
716530,2023/09/18,Orioles,110,8,Astros,117,7
716514,2023/09/19,Orioles,110,9,Astros,117,5
716508,2023/09/20,Orioles,110,1,Astros,117,2
716473,2023/09/22,Royals,118,7,Astros,117,5
716455,2023/09/23,Royals,118,3,Astros,117,2
716448,2023/09/24,Royals,118,6,Astros,117,5
716436,2023/09/25,Astros,117,5,Mariners,136,1
716425,2023/09/26,Astros,117,2,Mariners,136,6
716407,2023/09/27,Astros,117,8,Mariners,136,3
716384,2023/09/29,Astros,117,2,D-backs,109,1
716370,2023/09/30,Astros,117,1,D-backs,109,0
716358,2023/10/01,Astros,117,8,D-backs,109,1
718721,2023/04/03,Guardians,114,12,Athletics,133,11
718707,2023/04/04,Guardians,114,3,Athletics,133,4
718689,2023/04/05,Guardians,114,6,Athletics,133,4
718678,2023/04/07,Athletics,133,5,Rays,139,9
718665,2023/04/08,Athletics,133,0,Rays,139,11
718655,2023/04/09,Athletics,133,0,Rays,139,11
718635,2023/04/10,Athletics,133,1,Orioles,110,5
718618,2023/04/11,Athletics,133,8,Orioles,110,12
718599,2023/04/12,Athletics,133,8,Orioles,110,4
718596,2023/04/13,Athletics,133,7,Orioles,110,8
718578,2023/04/14,Mets,121,17,Athletics,133,6
718565,2023/04/15,Mets,121,3,Athletics,133,2
718546,2023/04/16,Mets,121,4,Athletics,133,3
718536,2023/04/17,Cubs,112,10,Athletics,133,1
718523,2023/04/18,Cubs,112,4,Athletics,133,0
718506,2023/04/19,Cubs,112,12,Athletics,133,2
718490,2023/04/21,Athletics,133,5,Rangers,140,4
718469,2023/04/22,Athletics,133,3,Rangers,140,18
718453,2023/04/23,Athletics,133,2,Rangers,140,5
718380,2023/04/28,Reds,113,11,Athletics,133,7
718377,2023/04/29,Reds,113,3,Athletics,133,2
718357,2023/04/30,Reds,113,4,Athletics,133,5
718332,2023/05/02,Mariners,136,2,Athletics,133,1
718319,2023/05/03,Mariners,136,7,Athletics,133,2
718304,2023/05/04,Mariners,136,5,Athletics,133,3
718299,2023/05/05,Athletics,133,12,Royals,118,8
718280,2023/05/06,Athletics,133,5,Royals,118,4
718268,2023/05/07,Athletics,133,1,Royals,118,5
718255,2023/05/08,Athletics,133,2,Yankees,147,7
718247,2023/05/09,Athletics,133,5,Yankees,147,10
718232,2023/05/10,Athletics,133,3,Yankees,147,11
718217,2023/05/11,Rangers,140,4,Athletics,133,0
718200,2023/05/12,Rangers,140,7,Athletics,133,9
718190,2023/05/13,Rangers,140,5,Athletics,133,0
718172,2023/05/14,Rangers,140,11,Athletics,133,3
718160,2023/05/15,D-backs,109,5,Athletics,133,2
718146,2023/05/16,D-backs,109,8,Athletics,133,9
718139,2023/05/17,D-backs,109,5,Athletics,133,3
718062,2023/05/22,Athletics,133,2,Mariners,136,11
718050,2023/05/23,Athletics,133,2,Mariners,136,3
718037,2023/05/24,Athletics,133,1,Mariners,136,6
718025,2023/05/25,Athletics,133,2,Mariners,136,3
717970,2023/05/29,Braves,144,2,Athletics,133,7
717958,2023/05/30,Braves,144,1,Athletics,133,2
717949,2023/05/31,Braves,144,4,Athletics,133,2
717927,2023/06/02,Athletics,133,0,Marlins,146,4
717911,2023/06/03,Athletics,133,1,Marlins,146,12
717896,2023/06/04,Athletics,133,5,Marlins,146,7
717884,2023/06/05,Athletics,133,4,Pirates,134,5
717874,2023/06/06,Athletics,133,11,Pirates,134,2
717865,2023/06/07,Athletics,133,9,Pirates,134,5
717831,2023/06/09,Athletics,133,5,Brewers,158,2
717814,2023/06/10,Athletics,133,2,Brewers,158,1
717800,2023/06/11,Athletics,133,8,Brewers,158,6
717789,2023/06/12,Rays,139,3,Athletics,133,4
717774,2023/06/13,Rays,139,1,Athletics,133,2
717761,2023/06/14,Rays,139,6,Athletics,133,3
717756,2023/06/15,Rays,139,4,Athletics,133,3
717735,2023/06/16,Phillies,143,6,Athletics,133,1
717725,2023/06/17,Phillies,143,3,Athletics,133,2
717705,2023/06/18,Phillies,143,3,Athletics,133,2
717679,2023/06/20,Athletics,133,2,Guardians,114,3
717663,2023/06/21,Athletics,133,6,Guardians,114,7
717660,2023/06/22,Athletics,133,1,Guardians,114,6
717646,2023/06/23,Athletics,133,5,Blue Jays,141,4
717634,2023/06/24,Athletics,133,3,Blue Jays,141,7
717617,2023/06/25,Athletics,133,1,Blue Jays,141,12
717595,2023/06/27,Yankees,147,1,Athletics,133,2
717579,2023/06/28,Yankees,147,11,Athletics,133,0
717574,2023/06/29,Yankees,147,10,Athletics,133,4
717551,2023/06/30,White Sox,145,4,Athletics,133,7
717538,2023/07/01,White Sox,145,6,Athletics,133,7
717518,2023/07/02,White Sox,145,8,Athletics,133,7
717494,2023/07/04,Athletics,133,1,Tigers,116,0
717485,2023/07/05,Athletics,133,12,Tigers,116,3
717476,2023/07/06,Athletics,133,0,Tigers,116,9
717461,2023/07/07,Athletics,133,3,Red Sox,111,7
717449,2023/07/08,Athletics,133,3,Red Sox,111,10
717435,2023/07/09,Athletics,133,3,Red Sox,111,4
717409,2023/07/14,Twins,142,5,Athletics,133,4
717399,2023/07/15,Twins,142,10,Athletics,133,7
717379,2023/07/16,Twins,142,5,Athletics,133,4
717366,2023/07/17,Red Sox,111,7,Athletics,133,0
717349,2023/07/18,Red Sox,111,0,Athletics,133,3
717344,2023/07/19,Red Sox,111,5,Athletics,133,6
717272,2023/07/25,Athletics,133,1,Giants,137,2
717251,2023/07/26,Athletics,133,3,Giants,137,8
717227,2023/07/28,Athletics,133,8,Rockies,115,5
717212,2023/07/29,Athletics,133,11,Rockies,115,3
717199,2023/07/30,Athletics,133,0,Rockies,115,2
717171,2023/08/01,Athletics,133,3,Dodgers,119,7
717154,2023/08/02,Athletics,133,1,Dodgers,119,10
717137,2023/08/03,Athletics,133,2,Dodgers,119,8
717117,2023/08/05,Giants,137,1,Athletics,133,2
717100,2023/08/06,Giants,137,6,Athletics,133,8
717081,2023/08/07,Rangers,140,5,Athletics,133,3
717069,2023/08/08,Rangers,140,6,Athletics,133,1
717063,2023/08/09,Rangers,140,0,Athletics,133,2
717043,2023/08/11,Athletics,133,2,Nationals,120,8
717030,2023/08/12,Athletics,133,2,Nationals,120,3
717016,2023/08/13,Athletics,133,7,Nationals,120,8
716995,2023/08/14,Athletics,133,5,Cardinals,138,7
716984,2023/08/15,Athletics,133,2,Cardinals,138,6
716969,2023/08/16,Athletics,133,8,Cardinals,138,0
716944,2023/08/18,Orioles,110,9,Athletics,133,4
716930,2023/08/19,Orioles,110,7,Athletics,133,2
716914,2023/08/20,Orioles,110,12,Athletics,133,1
716904,2023/08/21,Royals,118,4,Athletics,133,6
716888,2023/08/22,Royals,118,4,Athletics,133,5
716884,2023/08/23,Royals,118,4,Athletics,133,0
716864,2023/08/24,Athletics,133,8,White Sox,145,5
716856,2023/08/25,Athletics,133,12,White Sox,145,4
716841,2023/08/26,Athletics,133,2,White Sox,145,6
716826,2023/08/27,Athletics,133,1,White Sox,145,6
716804,2023/08/28,Athletics,133,0,Mariners,136,7
716790,2023/08/29,Athletics,133,3,Mariners,136,1
716788,2023/08/30,Athletics,133,4,Mariners,136,5
716726,2023/09/04,Blue Jays,141,6,Athletics,133,5
716707,2023/09/05,Blue Jays,141,7,Athletics,133,1
716698,2023/09/06,Blue Jays,141,2,Athletics,133,5
716665,2023/09/08,Athletics,133,6,Rangers,140,3
716657,2023/09/09,Athletics,133,2,Rangers,140,3
716637,2023/09/10,Athletics,133,4,Rangers,140,9
716569,2023/09/15,Padres,135,8,Athletics,133,3
716564,2023/09/16,Padres,135,5,Athletics,133,2
716538,2023/09/17,Padres,135,10,Athletics,133,1
716527,2023/09/18,Mariners,136,5,Athletics,133,0
716512,2023/09/19,Mariners,136,7,Athletics,133,2
716504,2023/09/20,Mariners,136,6,Athletics,133,3
716488,2023/09/21,Tigers,116,7,Athletics,133,3
716472,2023/09/22,Tigers,116,2,Athletics,133,8
716470,2023/09/23,Tigers,116,1,Athletics,133,4
716442,2023/09/24,Tigers,116,2,Athletics,133,0
716421,2023/09/26,Athletics,133,3,Twins,142,11
716410,2023/09/27,Athletics,133,4,Twins,142,6
716400,2023/09/28,Athletics,133,2,Twins,142,1
718772,2023/03/30,Blue Jays,141,10,Cardinals,138,9
718759,2023/04/01,Blue Jays,141,1,Cardinals,138,4
718737,2023/04/02,Blue Jays,141,4,Cardinals,138,9
718719,2023/04/03,Blue Jays,141,5,Royals,118,9
718708,2023/04/04,Blue Jays,141,4,Royals,118,1
718692,2023/04/05,Blue Jays,141,3,Royals,118,0
718686,2023/04/06,Blue Jays,141,6,Royals,118,3
718622,2023/04/11,Tigers,116,3,Blue Jays,141,9
718603,2023/04/12,Tigers,116,3,Blue Jays,141,4
718593,2023/04/13,Tigers,116,3,Blue Jays,141,1
718587,2023/04/14,Rays,139,3,Blue Jays,141,6
718569,2023/04/15,Rays,139,2,Blue Jays,141,5
718556,2023/04/16,Rays,139,8,Blue Jays,141,1
718487,2023/04/21,Blue Jays,141,6,Yankees,147,1
718476,2023/04/22,Blue Jays,141,2,Yankees,147,3
718465,2023/04/23,Blue Jays,141,5,Yankees,147,1
718444,2023/04/24,White Sox,145,2,Blue Jays,141,5
718433,2023/04/25,White Sox,145,0,Blue Jays,141,7
718420,2023/04/26,White Sox,145,0,Blue Jays,141,8
718392,2023/04/28,Mariners,136,2,Blue Jays,141,3
718379,2023/04/29,Mariners,136,0,Blue Jays,141,1
718363,2023/04/30,Mariners,136,10,Blue Jays,141,8
718353,2023/05/01,Blue Jays,141,5,Red Sox,111,6
718341,2023/05/02,Blue Jays,141,6,Red Sox,111,7
718323,2023/05/03,Blue Jays,141,3,Red Sox,111,8
718316,2023/05/04,Blue Jays,141,5,Red Sox,111,11
718307,2023/05/05,Blue Jays,141,4,Pirates,134,0
718286,2023/05/06,Blue Jays,141,8,Pirates,134,2
718278,2023/05/07,Blue Jays,141,10,Pirates,134,1
718244,2023/05/09,Blue Jays,141,4,Phillies,143,8
718233,2023/05/10,Blue Jays,141,1,Phillies,143,2
718206,2023/05/12,Braves,144,0,Blue Jays,141,3
718192,2023/05/13,Braves,144,2,Blue Jays,141,5
718181,2023/05/14,Braves,144,5,Blue Jays,141,6
718164,2023/05/15,Yankees,147,7,Blue Jays,141,4
718157,2023/05/16,Yankees,147,6,Blue Jays,141,3
718134,2023/05/17,Yankees,147,0,Blue Jays,141,3
718121,2023/05/18,Yankees,147,4,Blue Jays,141,2
718115,2023/05/19,Orioles,110,6,Blue Jays,141,2
718102,2023/05/20,Orioles,110,6,Blue Jays,141,5
718087,2023/05/21,Orioles,110,8,Blue Jays,141,3
718077,2023/05/22,Blue Jays,141,4,Rays,139,6
718061,2023/05/23,Blue Jays,141,20,Rays,139,1
718044,2023/05/24,Blue Jays,141,3,Rays,139,7
718032,2023/05/25,Blue Jays,141,3,Rays,139,6
718013,2023/05/26,Blue Jays,141,3,Twins,142,1
718008,2023/05/27,Blue Jays,141,7,Twins,142,9
717988,2023/05/28,Blue Jays,141,3,Twins,142,0
717965,2023/05/30,Brewers,158,2,Blue Jays,141,7
717947,2023/05/31,Brewers,158,4,Blue Jays,141,2
717942,2023/06/01,Brewers,158,1,Blue Jays,141,3
717929,2023/06/02,Blue Jays,141,3,Mets,121,0
717910,2023/06/03,Blue Jays,141,2,Mets,121,1
717900,2023/06/04,Blue Jays,141,6,Mets,121,4
717835,2023/06/09,Twins,142,3,Blue Jays,141,2
717822,2023/06/10,Twins,142,9,Blue Jays,141,4
717805,2023/06/11,Twins,142,6,Blue Jays,141,7
717787,2023/06/13,Blue Jays,141,6,Orioles,110,11
717769,2023/06/14,Blue Jays,141,3,Orioles,110,1
717753,2023/06/15,Blue Jays,141,2,Orioles,110,4
